idx,title,question,answer,url
3828,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=257119578
"
3829,"노령견 수술후 사망 (스케일링, 자궁축농증)","저희 가족과 함께했던 반려견이 갑작스레 하늘나라로 갔습니다
강아지한마리와 고양이를 더 키우고 있어서 알고 싶어서요 긴내용이지만 꼭 읽고 답변 부탁드립니다 ㅠㅠ
13살정도 된 포메라니안이구요 스케일링을 하러 갔다가 이것저것 수술전 필요한 검사다하구 수술하는건 문제가 없다고 했어요 근데 자궁축농증이 발견되었구 두가지 수술을 다 하자하시더라구요 노령견인데 한꺼번에 해도 괜찮은거냐고 물었더니 하루라도 빨리 해야한다는 식으로 말씀하셔서 선생님 믿고 맡겼어요
위험하다는 말도 안하셨고 수술전 검사도 다 괜찮다고 하셔서 수술만 하면 건강해지구 다 끝나는 건줄 알았어요 제가 무지하기도 했던거죠
수술은 1시간에서 2시간 정도한듯해요 정확하게 시작한 시간을 몰라서...
수술하고 정신을 잘 못차리는 거 같았는데 마취 깼다구 바로 퇴원하래서 집으로 데리고 왔어요(수술하고 항생제나 수액 별로 넣지 않은것같아요 이것도 원인이 될 수 있나요?) 그리고 집에와서는 거의 움직이지도 않았구 숨을 빠르게 헥헥 거리며 쉬다가 괜찮아지다 하다가 4시간 정도 지나서 하늘나라로 떠나버렸어요
잘 놀던 아이가 하루 아침에 갑자기 그렇게 되버려서 수술을 안했으면 더 오래살았을텐데 제가 무지해서 그런것같아 죄책감이들고 원통하구 마음이 아파요
뭐가 잘못된건가요? (그리구 수술하고 한 3~4시간 지나서 가루약을 물에 좀 타서 먹였어요) 혹시 노령견인데 무리하게 두가지 수술을해서 그런건가요? 아니면 스트레스 받아서 그렇게 될 수도 있는 건가요? 그냥 추측이라도 원인을 좀 알고 싶어요 그리구 노령견은 심하게 아픈거 아니면 웬만하면 수술을 안하는게 맞나요? 답변 꼭 부탁드려요...","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

가족과 같은 반려동물이 하늘나라로 떠나서 너무나 슬프시겠습니다.
귀여운 아가의 명복을 진심으로 기원합니다.

일단,자궁축농증은 응급한 경우가 많기때문에 발견하는 즉시 수술적 처치를 권장하는 질병입니다.
질문하신 요지가 아래 3가지가 맞는지요.
1. 마취 / 수술후, 퇴원이 너무 빠른 것 아닌가?
2. 퇴원전 처치 (수액처치 / 항생, 진통, 소염 처치 등)이 원활히 들어간 것이 맞느냐?
3. 노령견 마취 / 수술을 해도 되는 건가요?

답변
1. 자궁축농증도 상태에 따라 다를 수 있습니다. 환자의 상태가 양호했다면 조기퇴원도 가능합니다.
   또한 수술시 들어간 마취의 종류 (호흡마취 또는 주사마취) , 용량에 따라 각성이 다릅니다.
   환자의 각성이 더딘 상태였다면 입원처치를 했었다면 좋았을 것으로 판단됩니다.

2. 타병원 수의사가 진행했던 처치는 제가 관여하거나, 알 수 있는 사항이 아니기 때문에...^^;
   일반적인 경우 충분한 수액처치와 항생 소염 진통처치를 진행해야 합니다.
   그리고, 퇴원전 명확한 환자각성 확인후 퇴원하는 것을 원칙으로 합니다.
   보통 2-3일 입원처치를 권장합니다.

3. 최근에는 15살 이상의 노령견 / 노령묘도 필요하다면 마취 및 수술이 진행됩니다.
   저희병원은 18살~20살 정도 되는 환자 수술도 진행했습니다.
   하지만, 문제는 노령견 마취 및 수술을 진행할 수 있는 충분한 인원, 장비 시설 등의 셋팅이 
   되어 있느냐 입니다.
   노령 환자를 마취하고 수술적 처치를 해야하는 상황이라면,
   24시간 진료와 입원환자 관리가 가능한 병원이 유리하기 때문입니다.


참고로 
보호자님께서 가루약을 물에타서 먹이셨다고 했는데......
원래 수술후 당일은 물을 포함한 음식 / 내복약 투여는 금지입니다.
환자의 의식이 불명확한 상태에서 입에 뭔가를 넣어주시게 되면, 오연성 폐렴으로 즉사할 수도 있답니다....ㅜㅜ","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=257124245
"
3830,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256960966
"
3831,강아지호흡,"강아지가 일주에두세번은 꼭저러는데왜저러는걸까요ㅜㅜ호흡이힘들어보여서요..ㅠ저희강아지가 다른강아지에비해서 뚱뚱?한편인데그거때문일까요..?

재생
0
00:00
00:00","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

인근 동물병원 수의사 선생님께 동영상을 보여주시고, 호흡기 관련 검사를 진행해보실 것을 권장합니다.

1. 신체검사 (환자의 심장소리 / 기관과 폐 기능 / 이상음 청진)
2. 방사선 촬영 (심장 / 기관 / 폐의 모양과 특징, 크기 관찰)
3. 임상병리 검사 (심장사상충 / 전염병 키트 검사 / 혈액검사 / 알러지 검사)
4. 심장 초음파 검사 (심인성 폐수종 / 심장기형 / 심혈관이상 / 판막질환 평가)
5. CT 촬영 (흉강내 종양, 염증, 구조적 이상등을 평가)

이중에 1,2번은 반드시 진행해 보셔야 합니다. 최소한의 검사입니다.
3,4,5번은 선택적으로 고려해 볼 수 있는 검사들입니다.

주로 1,2번 검사를 통해 많은 정보를 얻을 수있고 진단까지 가능한 경우도 있지만,
확진 또는 질병진행의 경중을 알아보기 위해 3,4,5번 검사가 필요할 수 있습니다.

자세한 설명은 인근 동물병원 수의사 선생님께 문의해 보실 것을 권장합니다.
큰 문제가 아니기를 간절히 바라며, 원활하고 효율적인 검사 / 처치가 될 수 있기를 기원합니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256969736
"
3832,강아지 장염,"강아지가 이번에 장염에 걸려서 병원다녀왔는데요.. 그래도 불안해서 지식인에 질문드려요
딱히 병원에서 이러이러한 장염이다라고 말은 안해서 아마 일반장염같은데.
강아지가 구토도 안하고 그냥 기운이 없어서 누워만있고 밥도 안먹고 배가 쏙들어가있네요..
설사는 조금하는데 대변이 안나오는지 배변판위에서 한참 있다가 내려오고하네요..
11살 노견이라 걱정도되고해서 질문드립니다.
장염은 보통 몇일가나요? 그리고 장염인데 따로 챙겨줘야하는 음식같은건 있나요?
어제 병원다녀온 날은 금식시키고 약만 먹였고 오늘 아침에는 병원에서 처방해준 사료를 줬는데 아예 입에 대질 않아서요. 따로 챙겨주면 좋은 음식있으면 좀 알려주세요.","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

어떠한 검사가 진행되었는지 궁금하네요.
그냥 육안적인 상태만 보고 장염이라고 진단내리셨다면....

가급적 다양한 검사진단이 가능한 병원에서 진료를 보시는게 좋을 것 같네요.
왜냐하면, 장염의 종류와 원인이 너무나 다양하기 때문에 수액처치만으로 좋아지는 경우도 있지만,
특수한 장염처치가 필요할 수도 있답니다.

다시 말씀드리지만,
정확한 진단이 가장 중요합니다.
1. 방사선 촬영
2. 초음파 검사
3. 혈액검사 (CBC : 전혈구검사, Chemistry : 생화학검사, BGA : 혈액가스검사)
4. 병리학적 검사 (ELISA Kit 검사 /  췌장염 검사 /PCR 검사 등)

최소한 1,2,3번은 반드시 진행하셔야 합니다.
그리고, 4번은 신체검사와 1,2,3번 검사를 진행하면서 선택적으로 실시할 수 있습니다.

큰 문제없이 검사 / 진단 / 처치가 원활히 진행되었으면 좋겠네요.
안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256854333
"
3833,저희강아지가 16살인데 지금 상태가 너무 안좋아요," 


 


 


 
지금상황은 3일동안 링거를 맞고 이뇨제 주사맞고 있습니다
처음에는 신장쪽 문제가 심하다고 해서 신장치료를 했었습니다
2일째부터 심장비대 치료를 받았는데.. 점점더 안좋아 지더라구요 ㅠ.ㅠ
그래서 3일째는 심장비대치료는 중단하고 신장치료만 해주셨습니다.
근데 계속 눈도 붓고 아무것도 먹지않고 때때로 오줌을 지리기도 하구요
뒷다리에 힘이없어 거의 누워만 있었습니다
그래서 이 검사 결과를 들고 다른병원으로 방금 옮겼는데
다른치료보다는 심장이 급하다고 하셔서 산소통? 그런 방안에 넣어놓고 온 상황이에요
어떤 의사 말이 맞는건지도 모르겠고 ㅠ.ㅠ
답답한 마음에 도움을 청해봐요...
제발 저희 아기를 도와주세요 ㅠ.ㅠ
엄마가 무식해서 미용을 보내서 저렇게 아픈거 같기도 하고
가족들모두 하루하루 너무 괴롭네요 ㅠ.ㅠ","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

Cardiorenal syndrome 인것 같네요.
심장과 신장이 같이 안좋아지는 양상입니다.
임상병리 검사상 신장상태가 불량한 것은 명백한 듯합니다.
하지만, 호흡양상 / 심장의 부정맥 / 심잡음 / 고혈압 등이 명백하다면,
Focus를 심장에 두는 것이 원칙입니다.

아마도, 2번째 병원에서는 심장초음파 / 복부비뇨기 초음파를 볼겁니다.
큰 문제없이 잘 해결되었으면 합니다.

너무 늦게 동물병원에 데려가신듯 합니다.
이래서 정기검진이 중요하다고 해요.
갑자기 몸이 안좋아져서 동물병원에 가면 여러장기가 한꺼번에 안좋아져서 
손쓸 틈없이 상태가 불량해 지거든요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256856066
"
3834,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256648570
"
3835,강아지 호흡,"강아지를 오랫만에 만났는데
숨을 자꾸 헐떡이고 불편한듯 호흡을 하는데
무슨 병에라도 걸린걸까요?ㅠㅠ","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

강아지가 호흡이 거칠어졌다면, 보호자님들이 당황하는 경우가 많습니다.
호흡이 거칠어진 원인을 찾아보면..

1. 심리적 원인 - 과도한 흥분, 공포, 적대감 표현 등을 볼수 있는데,
                   당연히, 반가운 주인을 봤으니 과도한 흥분이 맞을 수 있겠네요.

2. 환경적 원인 - 진정이 되어야 할텐데 이상할 정도로 진정이 되지 않는다면...
                   최근 날씨가 덥고 습도가 높은 상황에서 호흡수가 많아졌을 수 있습니다.

3. 병적 원인 - 가장 어려운 문제이고 심각한 경우입니다.
  호흡곤란의 원인으로는
 심장질환 (판막질환, 심비대, 혈전, 심장사상충 등)과 호흡기계 질환 (기관 / 기관지 / 폐 등)이 압도적으로 많습니다.
 그 외에 통증 및 염증 / 감염 / 종양 등에 의해 호흡곤란이 유발되는 경우도 있습니다.

결론,
1. 심리적 / 환경적 요인이 진정되고 해결되었다면 별 문제가 없습니다.
2. 수단과 방법을 가리지 않고 진정을 시켰는데도 호흡곤란이 해결되지 않는다면,
   응급한 상황입니다.!!!!
   최대한 빨리 근처 24시간 검사와 처치가 가능한 동물병원으로 환자를 이송하셔야 합니다.

큰 문제가 아니기를 바라며, 오랜만에 만난 멍멍이와 회포를 푸실수 있기를 기원합니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256450872
"
3836,고양이가 아픈걸까요?ㅠㅠ,"예방접종은 기억은 안나는데 병원에서 기본적으로 1차 2차 3차까지 해주는게 좋다해서
2차인가 3차인가까지 헸던거같습니다

오늘아침에 고양이가 발밑에서 자고있었는데 숨소리가 가래낀애처럼 평소하고 다르고 크게났고 숨도 거의 일초에 두번정도 쉬고 몸도 숨쉴때마다 팽창했다고 줄어들었다가 엄청 심해서 깜짝놀랐습니다 놀란마음에 깨웠더니 깨서도 숨을 크게 쉬는걸 반복하더니 어느순간 멈추더라구요 일단 지켜보자 했는데 생각해보니 일주일전부터 변도 묽어져서 털에 묻히고 나오구요 변자체가 설사는 아닌데 맛동산 잘만들다가 끝부분에서만 조금 설사를 해서 매번 묻히고 나오는거 같습니다 사료는 오리젠을 먹이고 있고 고단백이라 설사를 하나싶기도 하고...
일단 아침에 너무 놀래서  글을적어보긴하는데..의심해볼만한 병이 있을까요?ㅜㅜ
병원가서 검사를 받으면 어떤검사를 받아야할까요","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

아직은 3살령 페르시안 고양이가 호흡곤란이 문제가 된다면 신체검사(청진)을 먼저 해보겠죠.
그리고 일반적인 경우 동물병원에서 방사선 촬영을 먼저 하게 될 것입니다.
만약, HCM(고양이 심비대증) 이라면 추가적으로 심장초음파 검사를 추천하고 혈액검진이 진행됩니다.

가래낀 숨소리가 들리고 비강과 구강으로 분비물이 다량 나온다면, 전염병 검사를 실시할 것입니다.
칼리시, 허피스, 마이코플라즈마, FIP, FIV, FeLV 등을 확인해 봐야 합니다.

뭔가 잘못 먹지는 않았는지, 설사가 너무 심하다면 분변검사와 췌장염 검사도 해야할 수 있습니다.
소변보는 양상이 불규칙하고 배뇨곤란이 목격된다면, 하부요로기계 질환도 의심해 봐야 하구요.
또한 외부에 자주 나갔다가 들어오는 고양이라면, 유미흉 / 농흉도 의심해 봐야 합니다.

아무래도 인근 지역 동물병원 수의사 선생님과 상의해 보시는게 좋을 것같네요.
고양이 호흡곤란은 절대 방심하시면 안됩니다. 원인 감별을 위해 진단학적 검사가 공격적으로 진행되어야 합니다.

큰 문제가 아니었으면 합니다.
조속한 검사진단 및 원활한 처치로 다시 건강을 되찾았으면 합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256386159
"
3837,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256333418
"
3838,강아지 신경마비 회복가능한가요?,어.. 안녕하세요 본론부터 말씀드리자면 저희집 허스키가 집 탈출을 시도하다가 2분동안 목줄에 목이 메인채로 있었거든요.. 2분만에 발견되서 바로 병원으로 갔는데 애가 척추쪽 신경계가 눌렸나봐요 지금 4일짼데 오른쪽 앞발과 오른쪽 뒷발만 겨우겨우 움직여요.. 신경계 손상은 회복이되나요..? 처음에는 고개만 움직이다가 몸도 뒤집기는하거든요.. 밥먹는것도 문제없고요 배변도 이상이없대요.. 수의사 선생님께서도 지켜봐야 안다는데 만약 회복이안되서 평생 걷지못하면 어떡하죠.... 차라리 양쪽 앞발이나 뒷발쪽으로 마비가온다면 보조기구라도 찰 수 있잖아요.. 근데 왼쪽 앞뒷발은 움직이지도 못하고 오른쪽도 간신히 움찔대는 정도에요 아기 재활을위해서는 어떤걸해줘야하나요 영원히 못 일어서는건 아니겠죠?? 우선 한달동안 지켜봐서 나아지는게 없으면 강아지를 위해서라도 안락사쪽을 생각하고있다는데.. 저는 제발 그런일이 없으면 좋겠어요 한달은아니더라도 낫긴하겠죠?? 제발 제발 답변부탁드려요 정말 감사합니다,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

척수 신경계 손상이 의심되는 상황이군요.
사진속의 주인공이 사연을 담은 허스키가 맞나요?
너무나 안타까운 마음에 글을 적어봅니다.

일단, 환자의 척수신경 손상정도가 어느 정도인지 파악해 보실 것을 당부드립니다.
안락사 및 치료지속 여부는 손상정도를 먼저 확인해 보신 다음에 진행하셔도 늦지 않습니다.

무턱대고 침치료나 약물 및 재활치료를 하는 것보다 순서대로 / 순리대로 원칙부터 시작해보세요.

신경계 질환의 첫번째 시작은 신경계 검사이며, 두번째가 MRI 촬영입니다.
최근에는 수의신경학이 많이 발전하여, 
예전에 진단과 치료가 불가능했던 것들이 많이 해결되었습니다.

한사람의 말만 듣고, 편협된 생각에 진단과 치료를 포기하지 마시길 바랍니다.

좀더 큰 병원에 방문하셔서, 
제대로된 신경계 검사와 MRI 촬영으로 확실한 진단을 받아보실 것을
다시한번 당부드립니다.

환자의 빠르고 정확한 진단과 원활한 처치가 가능할 수 있기를 기도드립니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256134355
"
3839,강아지가 앞다리를 못써요.,"강아지가 전부터 조금씩 앞다리를 들고다닌다던지 살짝 낮은 침대 뛰어오르기를 꺼려하는등의 증상이 있었는데 기지개도 잘펴고 잘 뛰고 그래서 그냥 놔뒀는데 얼마전부터 얘가 아예 왼쪽 앞다리를 못써요 안아들라하면 낑낑거리면서 울고 혼자서 몸도 잘못가누고 엎드려서 자세 하나 바꾸려해도 낑낑대느라 못해요. 아예 그쪽발을 들고 걸어요. 누웠을때랑 계속 뒷다리,몸 전체도 부들부들 떨고 아파서 잘 짖던얘가 짖지도 못하고 막 깽깽거리면서 짖더니 이젠 아예 짖지도 않아요. 자기 집밖으로 나오려하지도 않고 밥도 잘안먹어요. 애가 너무 아파해서 안아주면 그다리를 절대 안굽혀요. 못굽히는것같기도해요. 그리고 역시 내려줄때도 낑낑거리면서 난리나고요. 병원데려가서 엑스레이랑 찍었더니 이상이 없다고 하면서 주사맞혔는데 한 10만원 넘게 들었던거같아요. 의사가 잘못검진 한걸까요? 무슨 증상인건지 알려주세요....부탁드립니다","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

앞다리를 편 상태에서 잘 굽히지 못하고, 다리를 사용할때 통증이 유발된다면 신경계 문제일 가능성이 매우 높습니다.

단순한 정형외과적 문제로 보고 접근할 경우, 방사선 촬영에서는 이상소견이 없어보일 수 있습니다.
또한, MRI 촬영 장비가 없다면 감별진단 자체가 불가능합니다.

결론,
귀하의 환자는 척수쪽 신경계 이상으로 앞다리 사용이 불안정한 것으로 판단됩니다.
MRI 촬영이 가능한 동물병원으로 가셔서 신경계 이상여부를 확인해보실 것을 추천합니다.

경추쪽 신경계 이상이 맞다면, 조속한 검사 및 처치가 이뤄져야 합니다.
검사 및 처치가 너무 늦을 경우 예후가 극히 불량할 수 있습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256002611
"
3840,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256003959
"
3841,강아지 곰팡이 피부병 제발 도와주세요.,"저희 강아지는 5살입니다.
지금 곰팡이 피부병이 엄청 심한건 아닌데 병원에서 약을 처방받아왔는데
간에 무리가 간다는 소리를 듣고 차마 약을 먹이지는 못하겠고 ..
약용샴푸랑 간지러움을 막아주는스프레이 뿌리고 있는데..
진짜 꼭 이번에는 애기 곰팡이피부병 나을수 있게 해주고싶습니다..
혹시 곰팡이 피부병에 도움이 되는것을 아시면 꼭 좀 대답해주세요,,ㅜㅜㅜ","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

사람과 동물에 처방되는 약의 최소 70-80% 이상이 간과 신장에 무리를 줄 수 있습니다.
정도의 차이는 있을 수 있지만, 곰팡이 피부병에 들어가는 항진균제 / 항히스타민 / 스테로이드 등이
문제가 될 수 있습니다.

환자의 나이가 5살이고 비교적 건강한 상태라면 그렇게 걱정하지 않으셔도 됩니다.
보통 2주-4주정도 항진균제를 투여해야 하는데, 너무 걱정이 되신다면 투여전 / 투여종료로 나눠서 
간 / 콩팥관련 혈액검사를 해보세요.

곰팡이성 피부병을 가장 효과적으로 치료하기위해서는 먹는 약과 바르는 약 / 약용샴푸를 적용해야 합니다.
필요한 약이 있는데, 간과 콩팥이 걱정되서 쓰질 못한다면, 구더기 무서워서 장 못담그는 것과 똑같습니다.
내복약 투여전 간검사 / 투여후 간검사를 하신다면, 큰 문제없이 적절한 처치 처방이 이뤄질 수 있을 거라 판단합니다. 너무 걱정하지 마세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256028059
"
3842,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256016131
"
3843,강아지 간염 새밀린,"안녕하세요 11살 슈나우저를키우고있는
사람입니다 저희애기가 시골에할아버지랑같이살아서
병원에가서 심장사상충검사 진드기검사 이런걸한번도해본적이없어요..그러다 귀에혈종이생겨 제가 대려와
수술시키고 키우고있습니다... 그런데 애가 자꾸
폐렴걸린사람처럼 켁켁되더니 토를하길래
병원에대려가 건강검진을했습니다 다행이 심장사상충
진드기 이런건 아니였구요.,.몸상태가 그렇게나쁜건
아닌데 심장하고 간이 좀크다고하더라구요
그러더니 간염이라고 새밀린?이란 약을주셨는데
첨엔 약인줄알앗는데 보충제라고하더라구요
가격도 15일분에 77000원이고 애기한테들어가는돈이
너무많아지니깐 신랑눈치도보이고 그렇다고
가족인데 치료안해줄수도없고ㅜㅜㅜㅜ
같은 기능에 좀저렴한제품이있을까요?ㅜㅜㅜㅜ
그리고 수술비로도 너무 덤탱이를써서
이금액맞는지 너무의심스럽고
건강검진받는데 30만원나왔는데 맞나요?ㅜ","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

건강검진 받는데 30만원 나왔으면, 적절하거나 저렴한 비용으로 진행된 것같습니다.
일반적으로 방사선촬영 / 혈액검사 (CBC, Chemistry, Gas etc) / 각종 kt 검사 / 초음파 검사가 진행되면,
보통 40-50만원 훌쩍 넘습니다.

심장비대 / 간비대가 의심된다면,
심장초음파, 심전도, 심장관련 효소검사, 호르몬 검사 등이 필요할 수도 있습니다.

현재 시중에 나와있는 간보조제중에서는 SAMYLIN 성분 / 조성이 가장 적합하다고 판단되어
간수치가 높은 환자들이 많이 복용하고 있습니다.
다만, 말씀하신 것처럼 가격이 만만치 않습니다. 해당 동물병원 수의사 선생님께 자초지종을 말씀드리고
대체할 수 있는 간보조제 구매를 해보시는게 좋겠네요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=256017254
"
3844,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255906499
"
3845,수의사 라는 직업이 의사 판사 보다 더 대단한가요,"수의사 가 대단한것인지요
보면 자기가 서울대 의대 나온 사람 보다 낫다고 하는
  수의사
가 있는데
 뻣뻣하게 굴고요
뭐 왠만한 사람 저리가라 라구 하네요
  수의사 가 대단한 가요
 의사 판다 보다요 서울대 명문대 나온 사람 보다요
 건대 지방 캠퍼스 나와서 수의사 하는 거라구 하는데
 장사는 잘되는지 가게는 오래가더라구요","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

사람위에 사람없고, 사람밑에 사람없습니다.

어느 직업군에도 독특한 성격과 기질을 가진 사람이 있기마련입니다.
의사 / 판사 중에 인성이 바르고 고운 분들이 더 많지만,
잘못된 가치관과 사고방식으로 직업군 전체가 질타를 받는 것처럼,

저희 수의학 직업군도 
특정 수의사가 상식이하의 발언을 일반분들께 배설하는 문제로 곤란을 겪습니다.
제가 알고 있는 건전한 사고방식의 수의학 직업군 사람들은 그런 경우가 없습니다.

질문하신 분께서 오해와 편견을 갖게 될까봐 안타깝네요.
아직까지 동물질병에대해 진실되고 양심적으로 본업에 충실한 수의사가 훨씬 많으니,
오해와 편견은 거둬주시기 바랍니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255513043
"
3846,강아지 배가 빵빵한데,"오늘 아침에 갑자기 강아지가 노랗고 거품있는 토를 3번정도 하고 사료를 먹지 않고 있습니다.
그리고 배가 빵빵해요.. 가스가 차서 그런건가요? 강아지 의약품 제조하는 약국에서 소화제 제조해서 먹여봤는데 구토는 멈췄지만 여전히 사료 안먹고 배만 빵빵합니다. 기운도 없어 보이구요.. 배변은 아침에 했습니다. 내일 병원에 데려갈 예정이지만 지금 집에서 당장 조금이라도 해줄수 있는 방법은 뭐가 있을까요?","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

내일 병원에 데려가시는 것보다는 지금이라도 인근 24시간 운영하는 병원에서 방사선촬영과 초음파 검사가 우선적으로 진행되어야 할 것같네요.

3살령의 암컷 시츄가 구토와 복부 팽만을 주증상으로 하는 원인은
1. GD or GDV
2. 생식기 질환 또는 임신
3. 소화불량 / 이물섭취 / 췌장염 등 소화기 질환
4. 순환기 / 호흡기 질환 등으로 인한 개구호흡

등을 고려해 볼 수 있습니다.
위의 4가지는 모두 응급질환에 해당됩니다.
너무 늦지 않게 인근 24시 동물병원 수의사 선생님과 상의해 보실 것을 거듭 권장합니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255534269
"
3847,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255531091
"
3848,강아지 관절영양제 사이노퀸이 집에 있는데 16년 6월까진데 유통기한 지났는데 먹여되될까요?,,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

가급적 투여를 자제해 주실 것을 당부드립니다.
Cynoquin 성분중에 시간이 지나면 변성될 수 있는 것들이 있습니다.

하루 이틀 정도는 큰 문제가 없겠지만, 재고량을 모두 먹일 경우 
관절질환보다도 전신건강에 악영향을 줄 수도 있을 것같네요.

물론, 먹고나서 큰 문제가 없을 수도 있겠죠...
하지만, 만약 이것이 사람 관절영양제였다면...
사람들이 유통기한이 지난 것을 과연 먹었을까요?

어디까지나, 상식적인 수준에서 말씀드리는 겁니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255542260
"
3849,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255340014
"
3850,강아지가 중심을 잘 못잡는거 같아요,"사람이 막 어지러울때 가만히 서있으면 좀 휘청거리는것처럼 우리애도 가만히 서있으면 한쪽으로만 좀 비틀거리고

앉아있을때나 서있을때도 그냥 가만히 앉아있기 불편한것처럼보이고 그래요

그냥 걸어다닐때를 봐도 어디아픈것같이 정상 아닌것처럼 보이는데

의심가는 병이나 증상 있나요?ㅠㅠ
약은 현재 피부병 치료약 먹고있긴해요..","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

마지막으로 종합검진을 실시한 날짜가 언제인지 궁금합니다.
만약, 6개월 이상 경과되었다면 지금 빨리 종합검진을 진행하실 것을 권장합니다.

종합검진 결과 특이소견이 없다면, 신경계 (머리쪽 질환) 문제를 고려해야 합니다.
머리쪽 질환은 동물병원에서 신경계 MRI / CT 촬영이 필요할 수 있습니다.

Circling과 Desorientation 만으로는 진단을 내리는데 한계가 있기때문에,
조속히 동물병원 수의사 선생님과 신경계 질환 / 전신검사 관련 문의를 해보실 것을 추천합니다.

감사합니다.
안녕히 계세요~","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255158652
"
3851,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=255231846
"
